companyName;expectedArrivalHour;expectedArrivalDayOfWeek;probabilityOf60Delay
EASYJET;12-15;TUESDAY;0.2285714285714286
EMIRATES;12-15;TUESDAY;0.0
LUFTHANSA;12-15;TUESDAY;0.0
QATAR AIRWAYS;12-15;TUESDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;TUESDAY;0.33333333333333337
EASYJET;12-15;TUESDAY;0.2285714285714286
AIR FRANCE;12-15;TUESDAY;0.0
EGYPTAIR;12-15;TUESDAY;0.0
SWISS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
PEGASUS;12-15;TUESDAY;0.0
LUFTHANSA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
BRITISH AIRWAYS;12-15;TUESDAY;0.25
IBERIA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
EASYJET;12-15;TUESDAY;0.2285714285714286
SAUDIA;12-15;TUESDAY;0.0
SWISS;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
EASYJET;12-15;TUESDAY;0.2285714285714286
BELAVIA;12-15;TUESDAY;0.0
EASYJET;12-15;TUESDAY;0.2285714285714286
AER LINGUS;12-15;TUESDAY;0.0
EUROWINGS;12-15;TUESDAY;0.33333333333333337
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
EASYJET;16-19;TUESDAY;0.2307692307692308
AIR FRANCE;16-19;TUESDAY;0.11111111111111112
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
KLM ROYAL DUTCH AIRLINES;16-19;TUESDAY;0.16666666666666669
BRUSSELS AIRLINES;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.2307692307692308
AUSTRIAN;16-19;TUESDAY;0.0
LUXAIR;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.21739130434782614
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
ALITALIA;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.21739130434782614
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
AIR FRANCE;16-19;TUESDAY;0.11111111111111112
TUNISAIR;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.2307692307692308
TURKISH AIRLINES;16-19;TUESDAY;0.0
TAP PORTUGAL;16-19;TUESDAY;0.33333333333333337
SWISS;16-19;TUESDAY;0.21739130434782614
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
VUELING;16-19;TUESDAY;0.33333333333333337
IBERIA;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
BRITISH AIRWAYS;16-19;TUESDAY;0.33333333333333337
BRUSSELS AIRLINES;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.2307692307692308
EASYJET;16-19;TUESDAY;0.2307692307692308
SWISS;16-19;TUESDAY;0.21739130434782614
AIR BALTIC;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.21739130434782614
TUNISAIR;16-19;TUESDAY;0.0
SWISS;16-19;TUESDAY;0.21739130434782614
EASYJET;16-19;TUESDAY;0.2307692307692308
KLM ROYAL DUTCH AIRLINES;16-19;TUESDAY;0.16666666666666669
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
EASYJET;16-19;TUESDAY;0.2307692307692308
LOT POLISH AIRLINES;16-19;TUESDAY;0.0
EASYJET;16-19;TUESDAY;0.2307692307692308
TAP PORTUGAL;16-19;TUESDAY;0.33333333333333337
AUSTRIAN;16-19;TUESDAY;0.0
ADRIA AIRWAYS;16-19;TUESDAY;0.5
SAS SCANDINAVIAN AIRLINES;16-19;TUESDAY;0.0
LUFTHANSA;16-19;TUESDAY;0.15384615384615385
EASYJET;16-19;TUESDAY;0.2307692307692308
EUROWINGS;16-19;TUESDAY;0.5
AIR FRANCE;16-19;TUESDAY;0.11111111111111112
NORWEGIAN;16-19;TUESDAY;0.33333333333333337
SWISS;16-19;TUESDAY;0.21739130434782614
BRITISH AIRWAYS;20-23;TUESDAY;0.25
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
BRITISH AIRWAYS;20-23;TUESDAY;0.25
BRUSSELS AIRLINES;20-23;TUESDAY;0.33333333333333337
AEROFLOT;20-23;TUESDAY;0.0
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
LUXAIR;20-23;TUESDAY;0.0
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
SWISS;20-23;TUESDAY;0.052631578947368425
SWISS;20-23;TUESDAY;0.052631578947368425
AUSTRIAN;20-23;TUESDAY;0.0
BRUSSELS AIRLINES;20-23;TUESDAY;0.33333333333333337
AIR FRANCE;20-23;TUESDAY;0.0
SWISS;20-23;TUESDAY;0.052631578947368425
IBERIA;20-23;TUESDAY;0.0
LUFTHANSA;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
KLM ROYAL DUTCH AIRLINES;20-23;TUESDAY;0.0
BRITISH AIRWAYS;20-23;TUESDAY;0.25
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
EASYJET;20-23;TUESDAY;0.16666666666666669
SWISS;20-23;TUESDAY;0.052631578947368425
LUFTHANSA;20-23;TUESDAY;0.16666666666666669
ALITALIA;20-23;TUESDAY;0.0
SWISS;20-23;TUESDAY;0.052631578947368425
QATAR AIRWAYS;0-11;WEDNESDAY;0.0
BRUSSELS AIRLINES;0-11;WEDNESDAY;0.0
UNITED AIRLINES;0-11;WEDNESDAY;0.16666666666666669
ETIHAD AIRWAYS;0-11;WEDNESDAY;0.0
LUXAIR;0-11;WEDNESDAY;0.0
UNITED AIRLINES;0-11;WEDNESDAY;0.16666666666666669
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
AIR FRANCE;0-11;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;0-11;WEDNESDAY;0.0
SWISS;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
LUFTHANSA;0-11;WEDNESDAY;0.0
SWISS;0-11;WEDNESDAY;0.0
EUROWINGS;0-11;WEDNESDAY;0.0
AUSTRIAN;0-11;WEDNESDAY;0.0
VUELING;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
LUFTHANSA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
BRITISH AIRWAYS;0-11;WEDNESDAY;0.11111111111111112
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
LOT POLISH AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
BRITISH AIRWAYS;0-11;WEDNESDAY;0.11111111111111112
LUFTHANSA;0-11;WEDNESDAY;0.0
AIR CANADA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
SAS SCANDINAVIAN AIRLINES;0-11;WEDNESDAY;0.0
TURKISH AIRLINES;0-11;WEDNESDAY;0.0
MEA MIDDLE EAST AIRLINES;0-11;WEDNESDAY;0.0
BRUSSELS AIRLINES;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
ALITALIA;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
BRITISH AIRWAYS;0-11;WEDNESDAY;0.11111111111111112
KLM ROYAL DUTCH AIRLINES;0-11;WEDNESDAY;0.0
AIR FRANCE;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
IBERIA;0-11;WEDNESDAY;0.0
SWISS;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
SWISS;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
AEROFLOT;0-11;WEDNESDAY;0.0
EASYJET;0-11;WEDNESDAY;0.05
EASYJET;0-11;WEDNESDAY;0.05
TAP PORTUGAL;0-11;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
LUXAIR;12-15;WEDNESDAY;0.0
BRITISH AIRWAYS;12-15;WEDNESDAY;0.16666666666666669
AIR FRANCE;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
UKRAINE INTERNATIONAL;12-15;WEDNESDAY;0.25
EASYJET;12-15;WEDNESDAY;0.0
TAP PORTUGAL;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EMIRATES;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
KLM ROYAL DUTCH AIRLINES;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
UKRAINE INTERNATIONAL;12-15;WEDNESDAY;0.25
AIR FRANCE;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
AIR FRANCE;12-15;WEDNESDAY;0.0
TURKISH AIRLINES;12-15;WEDNESDAY;0.0
SWISS;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
LUFTHANSA;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
IBERIA;12-15;WEDNESDAY;0.0
BRITISH AIRWAYS;12-15;WEDNESDAY;0.16666666666666669
SAUDIA;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
EASYJET;12-15;WEDNESDAY;0.0
ROYAL AIR MAROC;12-15;WEDNESDAY;0.0
AER LINGUS;12-15;WEDNESDAY;0.0
EUROWINGS;12-15;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.16666666666666669
EASYJET;16-19;WEDNESDAY;0.09259259259259262
AIR FRANCE;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EASYJET;16-19;WEDNESDAY;0.09259259259259262
KLM ROYAL DUTCH AIRLINES;16-19;WEDNESDAY;0.16666666666666669
BRUSSELS AIRLINES;16-19;WEDNESDAY;0.0
AEGEAN AIRLINES;16-19;WEDNESDAY;0.0
BRITISH AIRWAYS;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.09259259259259262
LUXAIR;16-19;WEDNESDAY;0.0
AUSTRIAN;16-19;WEDNESDAY;0.16666666666666669
EASYJET;16-19;WEDNESDAY;0.09259259259259262
SWISS;16-19;WEDNESDAY;0.18181818181818185
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EASYJET;16-19;WEDNESDAY;0.09259259259259262
ALITALIA;16-19;WEDNESDAY;0.33333333333333337
TURKISH AIRLINES;16-19;WEDNESDAY;0.0
LUFTHANSA;16-19;WEDNESDAY;0.16666666666666669
EASYJET;16-19;WEDNESDAY;0.09259259259259262
AIR FRANCE;16-19;WEDNESDAY;0.0
TURKISH AIRLINES;16-19;WEDNESDAY;0.0
TAP PORTUGAL;16-19;WEDNESDAY;0.33333333333333337
EASYJET;16-19;WEDNESDAY;0.09259259259259262
EASYJET;16-19;WEDNESDAY;0.09259259259259262
VUELING;16-19;WEDNESDAY;1.0
SWISS;16-19;WEDNESDAY;0.18181818181818185
IBERIA;16-19;WEDNESDAY;0.0
EASYJET;16-19;WEDNESDAY;0.09259259259259262
BRITISH AIRWAYS;16-19;WEDNESDAY;0.0
